N,M_configured_slots,frequency_Hz,FULL_Mbit_s,DELTA_K0_Mbit_s,DELTA_K240_Mbit_s,DELTA_K480_Mbit_s,USB_raw_Mbit_s,q_ESKF_total,T_sync_s,DELTA_K0_no_ESKF_bound_Mbit_s,DELTA_K240_no_ESKF_bound_Mbit_s,DELTA_K480_no_ESKF_bound_Mbit_s
30,30,150,37.7568,3.4272,20.592,37.7568,480.0,0.006666666666666667,1.0,3.1968,20.4768,37.7568
30,30,175,44.0496,3.9600000000000004,24.0048,44.0496,480.0,0.005714285714285714,1.0,3.7296,23.8896,44.0496
30,30,200,50.3424,4.4928,27.4176,50.3424,480.0,0.005,1.0,4.2624,27.3024,50.3424
30,30,225,56.6352,5.0256,30.8304,56.6352,480.0,0.0044444444444444444,1.0,4.7952,30.7152,56.6352
30,30,250,62.928,5.558400000000001,34.24320000000001,62.928,480.0,0.004,1.0,5.328,34.128,62.928
30,30,275,69.2208,6.0912,37.65599999999999,69.2208,480.0,0.0036363636363636364,1.0,5.8608,37.5408,69.2208
30,30,300,75.5136,6.624,41.0688,75.5136,480.0,0.0033333333333333335,1.0,6.3936,40.9536,75.5136
30,30,325,81.8064,7.156799999999999,44.4816,81.8064,480.0,0.003076923076923077,1.0,6.9264,44.3664,81.8064
30,30,350,88.0992,7.689599999999998,47.89439999999999,88.0992,480.0,0.002857142857142857,1.0,7.4592,47.7792,88.0992
30,30,375,94.392,8.2224,51.307199999999995,94.392,480.0,0.0026666666666666666,1.0,7.992,51.192,94.392
30,30,400,100.6848,8.7552,54.72,100.6848,480.0,0.0025,1.0,8.5248,54.6048,100.6848
30,30,425,106.9776,9.288,58.13280000000001,106.9776,480.0,0.002352941176470588,1.0,9.0576,58.0176,106.9776
30,30,450,113.2704,9.8208,61.5456,113.2704,480.0,0.0022222222222222222,1.0,9.5904,61.4304,113.2704
30,30,475,119.5632,10.3536,64.95840000000001,119.5632,480.0,0.002105263157894737,1.0,10.1232,64.8432,119.5632
30,30,500,125.856,10.886399999999998,68.3712,125.856,480.0,0.002,1.0,10.656,68.256,125.856
30,30,525,132.1488,11.419200000000002,71.784,132.14880000000002,480.0,0.0019047619047619048,1.0,11.1888,71.6688,132.1488
30,30,550,138.4416,11.951999999999998,75.1968,138.4416,480.0,0.0018181818181818182,1.0,11.7216,75.0816,138.4416
30,30,575,144.7344,12.4848,78.6096,144.7344,480.0,0.0017391304347826088,1.0,12.2544,78.4944,144.7344
30,30,600,151.0272,13.0176,82.0224,151.0272,480.0,0.0016666666666666668,1.0,12.7872,81.9072,151.0272
30,30,625,157.32,13.5504,85.43519999999998,157.32,480.0,0.0016,1.0,13.32,85.32,157.32
30,30,650,163.6128,14.0832,88.84799999999998,163.6128,480.0,0.0015384615384615385,1.0,13.8528,88.7328,163.6128
30,30,675,169.9056,14.616,92.26079999999997,169.9056,480.0,0.0014814814814814814,1.0,14.3856,92.1456,169.9056
30,30,700,176.1984,15.148799999999998,95.6736,176.1984,480.0,0.0014285714285714286,1.0,14.9184,95.5584,176.1984
31,31,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
31,31,25,6.5024,0.78848,3.6454399999999993,6.5024,480.0,0.04,1.0,0.5504,3.5264,6.5024
31,31,50,13.0048,1.33888,7.171840000000001,13.0048,480.0,0.02,1.0,1.1008,7.0528,13.0048
31,31,75,19.5072,1.8892799999999998,10.698239999999998,19.5072,480.0,0.013333333333333334,1.0,1.6512,10.5792,19.5072
31,31,100,26.0096,2.43968,14.224640000000003,26.0096,480.0,0.01,1.0,2.2016,14.1056,26.0096
31,31,125,32.512,2.9900800000000003,17.751039999999996,32.512,480.0,0.008,1.0,2.752,17.632,32.512
31,31,150,39.0144,3.54048,21.27744,39.0144,480.0,0.006666666666666667,1.0,3.3024,21.1584,39.0144
31,31,175,45.5168,4.09088,24.80384,45.5168,480.0,0.005714285714285714,1.0,3.8528,24.6848,45.5168
31,31,200,52.0192,4.64128,28.330239999999996,52.0192,480.0,0.005,1.0,4.4032,28.2112,52.0192
31,31,225,58.5216,5.19168,31.856639999999995,58.5216,480.0,0.0044444444444444444,1.0,4.9536,31.7376,58.5216
31,31,250,65.024,5.74208,35.38304000000001,65.024,480.0,0.004,1.0,5.504,35.264,65.024
31,31,275,71.5264,6.29248,38.90943999999999,71.5264,480.0,0.0036363636363636364,1.0,6.0544,38.7904,71.5264
31,31,300,78.0288,6.842880000000001,42.435840000000006,78.0288,480.0,0.0033333333333333335,1.0,6.6048,42.3168,78.0288
31,31,325,84.5312,7.39328,45.96224,84.5312,480.0,0.003076923076923077,1.0,7.1552,45.8432,84.5312
31,31,350,91.0336,7.943679999999999,49.48864,91.0336,480.0,0.002857142857142857,1.0,7.7056,49.3696,91.0336
31,31,375,97.536,8.49408,53.01504,97.536,480.0,0.0026666666666666666,1.0,8.256,52.896,97.536
31,31,400,104.0384,9.04448,56.54144,104.0384,480.0,0.0025,1.0,8.8064,56.4224,104.0384
31,31,425,110.5408,9.59488,60.06784000000002,110.5408,480.0,0.002352941176470588,1.0,9.3568,59.9488,110.5408
31,31,450,117.0432,10.14528,63.594240000000006,117.0432,480.0,0.0022222222222222222,1.0,9.9072,63.4752,117.0432
31,31,475,123.5456,10.695679999999998,67.12064000000001,123.5456,480.0,0.002105263157894737,1.0,10.4576,67.0016,123.5456
31,31,500,130.048,11.246079999999997,70.64704,130.048,480.0,0.002,1.0,11.008,70.528,130.048
31,31,525,136.5504,11.79648,74.17344,136.55040000000002,480.0,0.0019047619047619048,1.0,11.5584,74.0544,136.5504
31,31,550,143.0528,12.34688,77.69984,143.0528,480.0,0.0018181818181818182,1.0,12.1088,77.5808,143.0528
31,31,575,149.5552,12.897279999999999,81.22623999999999,149.5552,480.0,0.0017391304347826088,1.0,12.6592,81.1072,149.5552
31,31,600,156.0576,13.44768,84.75264,156.0576,480.0,0.0016666666666666668,1.0,13.2096,84.6336,156.0576
31,31,625,162.56,13.99808,88.27903999999998,162.56,480.0,0.0016,1.0,13.76,88.16,162.56
31,31,650,169.0624,14.548480000000001,91.80543999999999,169.0624,480.0,0.0015384615384615385,1.0,14.3104,91.6864,169.0624
31,31,675,175.5648,15.098879999999998,95.33183999999997,175.5648,480.0,0.0014814814814814814,1.0,14.8608,95.2128,175.5648
31,31,700,182.0672,15.649279999999997,98.85824,182.0672,480.0,0.0014285714285714286,1.0,15.4112,98.7392,182.0672
32,32,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
32,32,25,6.712,0.81376,3.7628799999999996,6.712,480.0,0.04,1.0,0.568,3.64,6.712
32,32,50,13.424,1.3817599999999999,7.40288,13.424,480.0,0.02,1.0,1.136,7.28,13.424
32,32,75,20.136,1.94976,11.04288,20.136,480.0,0.013333333333333334,1.0,1.704,10.92,20.136
32,32,100,26.848,2.51776,14.682880000000003,26.848,480.0,0.01,1.0,2.272,14.56,26.848
32,32,125,33.56,3.08576,18.322879999999998,33.56,480.0,0.008,1.0,2.84,18.2,33.56
32,32,150,40.272,3.65376,21.96288,40.272,480.0,0.006666666666666667,1.0,3.408,21.84,40.272
32,32,175,46.984,4.22176,25.60288,46.984,480.0,0.005714285714285714,1.0,3.976,25.48,46.984
32,32,200,53.696,4.78976,29.24288,53.696,480.0,0.005,1.0,4.544,29.12,53.696
32,32,225,60.408,5.35776,32.88288,60.408,480.0,0.0044444444444444444,1.0,5.112,32.76,60.408
32,32,250,67.12,5.92576,36.52288000000001,67.12,480.0,0.004,1.0,5.68,36.4,67.12
32,32,275,73.832,6.49376,40.162879999999994,73.832,480.0,0.0036363636363636364,1.0,6.248,40.04,73.832
32,32,300,80.544,7.06176,43.80288,80.544,480.0,0.0033333333333333335,1.0,6.816,43.68,80.544
32,32,325,87.256,7.629759999999999,47.44288,87.256,480.0,0.003076923076923077,1.0,7.384,47.32,87.256
32,32,350,93.968,8.197759999999999,51.082879999999996,93.968,480.0,0.002857142857142857,1.0,7.952,50.96,93.968
32,32,375,100.68,8.76576,54.72288,100.68,480.0,0.0026666666666666666,1.0,8.52,54.6,100.68
32,32,400,107.392,9.33376,58.362880000000004,107.392,480.0,0.0025,1.0,9.088,58.24,107.392
32,32,425,114.104,9.90176,62.00288000000001,114.104,480.0,0.002352941176470588,1.0,9.656,61.88,114.104
32,32,450,120.816,10.46976,65.64288,120.816,480.0,0.0022222222222222222,1.0,10.224,65.52,120.816
32,32,475,127.528,11.037759999999999,69.28288000000002,127.528,480.0,0.002105263157894737,1.0,10.792,69.16,127.528
32,32,500,134.24,11.605759999999998,72.92287999999999,134.24,480.0,0.002,1.0,11.36,72.8,134.24
32,32,525,140.952,12.173760000000001,76.56288,140.95200000000003,480.0,0.0019047619047619048,1.0,11.928,76.44,140.952
32,32,550,147.664,12.741759999999998,80.20288,147.664,480.0,0.0018181818181818182,1.0,12.496,80.08,147.664
32,32,575,154.376,13.309759999999999,83.84288,154.376,480.0,0.0017391304347826088,1.0,13.064,83.72,154.376
32,32,600,161.088,13.87776,87.48288,161.088,480.0,0.0016666666666666668,1.0,13.632,87.36,161.088
32,32,625,167.8,14.44576,91.12287999999998,167.8,480.0,0.0016,1.0,14.2,91.0,167.8
32,32,650,174.512,15.013760000000001,94.76287999999998,174.512,480.0,0.0015384615384615385,1.0,14.768,94.64,174.512
32,32,675,181.224,15.58176,98.40287999999998,181.224,480.0,0.0014814814814814814,1.0,15.336,98.28,181.224
32,32,700,187.936,16.14976,102.04288,187.936,480.0,0.0014285714285714286,1.0,15.904,101.92,187.936
33,33,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
33,33,25,6.9216,0.8390400000000001,3.8803199999999993,6.9216,480.0,0.04,1.0,0.5856,3.7536,6.9216
33,33,50,13.8432,1.4246399999999997,7.63392,13.8432,480.0,0.02,1.0,1.1712,7.5072,13.8432
33,33,75,20.7648,2.01024,11.38752,20.7648,480.0,0.013333333333333334,1.0,1.7568,11.2608,20.7648
33,33,100,27.6864,2.59584,15.141120000000003,27.6864,480.0,0.01,1.0,2.3424,15.0144,27.6864
33,33,125,34.608,3.18144,18.894719999999996,34.608,480.0,0.008,1.0,2.928,18.768,34.608
33,33,150,41.5296,3.7670400000000006,22.648320000000005,41.5296,480.0,0.006666666666666667,1.0,3.5136,22.5216,41.5296
33,33,175,48.4512,4.352640000000001,26.40192,48.4512,480.0,0.005714285714285714,1.0,4.0992,26.2752,48.4512
33,33,200,55.3728,4.93824,30.15552,55.3728,480.0,0.005,1.0,4.6848,30.0288,55.3728
33,33,225,62.2944,5.52384,33.90912,62.2944,480.0,0.0044444444444444444,1.0,5.2704,33.7824,62.2944
33,33,250,69.216,6.109440000000001,37.66272,69.216,480.0,0.004,1.0,5.856,37.536,69.216
33,33,275,76.1376,6.69504,41.416319999999985,76.1376,480.0,0.0036363636363636364,1.0,6.4416,41.2896,76.1376
33,33,300,83.0592,7.28064,45.16992,83.0592,480.0,0.0033333333333333335,1.0,7.0272,45.0432,83.0592
33,33,325,89.9808,7.866239999999999,48.92352,89.9808,480.0,0.003076923076923077,1.0,7.6128,48.7968,89.9808
33,33,350,96.9024,8.45184,52.677119999999995,96.9024,480.0,0.002857142857142857,1.0,8.1984,52.5504,96.9024
33,33,375,103.824,9.03744,56.430719999999994,103.824,480.0,0.0026666666666666666,1.0,8.784,56.304,103.824
33,33,400,110.7456,9.62304,60.18432000000001,110.7456,480.0,0.0025,1.0,9.3696,60.0576,110.7456
33,33,425,117.6672,10.208640000000003,63.937920000000005,117.6672,480.0,0.002352941176470588,1.0,9.9552,63.8112,117.6672
33,33,450,124.5888,10.794239999999999,67.69152,124.5888,480.0,0.0022222222222222222,1.0,10.5408,67.5648,124.5888
33,33,475,131.5104,11.37984,71.44512000000002,131.5104,480.0,0.002105263157894737,1.0,11.1264,71.3184,131.5104
33,33,500,138.432,11.965439999999997,75.19871999999998,138.432,480.0,0.002,1.0,11.712,75.072,138.432
33,33,525,145.3536,12.551040000000002,78.95232,145.35360000000003,480.0,0.0019047619047619048,1.0,12.2976,78.8256,145.3536
33,33,550,152.2752,13.136639999999998,82.70592,152.2752,480.0,0.0018181818181818182,1.0,12.8832,82.5792,152.2752
33,33,575,159.1968,13.722239999999998,86.45952,159.1968,480.0,0.0017391304347826088,1.0,13.4688,86.3328,159.1968
33,33,600,166.1184,14.307839999999999,90.21311999999999,166.1184,480.0,0.0016666666666666668,1.0,14.0544,90.0864,166.1184
33,33,625,173.04,14.89344,93.96671999999998,173.04,480.0,0.0016,1.0,14.64,93.84,173.04
33,33,650,179.9616,15.47904,97.72031999999999,179.9616,480.0,0.0015384615384615385,1.0,15.2256,97.5936,179.9616
33,33,675,186.8832,16.06464,101.47391999999998,186.8832,480.0,0.0014814814814814814,1.0,15.8112,101.3472,186.8832
33,33,700,193.8048,16.65024,105.22752000000001,193.8048,480.0,0.0014285714285714286,1.0,16.3968,105.1008,193.8048
34,34,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
34,34,25,7.1312,0.8643200000000001,3.99776,7.1312,480.0,0.04,1.0,0.6032,3.8672,7.1312
34,34,50,14.2624,1.46752,7.864960000000001,14.2624,480.0,0.02,1.0,1.2064,7.7344,14.2624
34,34,75,21.3936,2.07072,11.73216,21.3936,480.0,0.013333333333333334,1.0,1.8096,11.6016,21.3936
34,34,100,28.5248,2.6739199999999994,15.59936,28.5248,480.0,0.01,1.0,2.4128,15.4688,28.5248
34,34,125,35.656,3.2771200000000005,19.466559999999998,35.656,480.0,0.008,1.0,3.016,19.336,35.656
34,34,150,42.7872,3.8803200000000007,23.333760000000005,42.7872,480.0,0.006666666666666667,1.0,3.6192,23.2032,42.7872
34,34,175,49.9184,4.48352,27.20096,49.9184,480.0,0.005714285714285714,1.0,4.2224,27.0704,49.9184
34,34,200,57.0496,5.08672,31.068159999999995,57.0496,480.0,0.005,1.0,4.8256,30.9376,57.0496
34,34,225,64.1808,5.68992,34.93536,64.1808,480.0,0.0044444444444444444,1.0,5.4288,34.8048,64.1808
34,34,250,71.312,6.29312,38.80256000000001,71.312,480.0,0.004,1.0,6.032,38.672,71.312
34,34,275,78.4432,6.89632,42.66975999999999,78.4432,480.0,0.0036363636363636364,1.0,6.6352,42.5392,78.4432
34,34,300,85.5744,7.49952,46.53696,85.5744,480.0,0.0033333333333333335,1.0,7.2384,46.4064,85.5744
34,34,325,92.7056,8.10272,50.40416,92.7056,480.0,0.003076923076923077,1.0,7.8416,50.2736,92.7056
34,34,350,99.8368,8.70592,54.271359999999994,99.8368,480.0,0.002857142857142857,1.0,8.4448,54.1408,99.8368
34,34,375,106.968,9.30912,58.13856,106.968,480.0,0.0026666666666666666,1.0,9.048,58.008,106.968
34,34,400,114.0992,9.912320000000001,62.00576000000001,114.0992,480.0,0.0025,1.0,9.6512,61.8752,114.0992
34,34,425,121.2304,10.51552,65.87296000000002,121.2304,480.0,0.002352941176470588,1.0,10.2544,65.7424,121.2304
34,34,450,128.3616,11.118719999999998,69.74016000000002,128.3616,480.0,0.0022222222222222222,1.0,10.8576,69.6096,128.3616
34,34,475,135.4928,11.721919999999999,73.60736000000001,135.4928,480.0,0.002105263157894737,1.0,11.4608,73.4768,135.4928
34,34,500,142.624,12.325119999999998,77.47455999999998,142.624,480.0,0.002,1.0,12.064,77.344,142.624
34,34,525,149.7552,12.928320000000001,81.34176,149.75520000000003,480.0,0.0019047619047619048,1.0,12.6672,81.2112,149.7552
34,34,550,156.8864,13.531519999999999,85.20896,156.8864,480.0,0.0018181818181818182,1.0,13.2704,85.0784,156.8864
34,34,575,164.0176,14.134719999999998,89.07616,164.0176,480.0,0.0017391304347826088,1.0,13.8736,88.9456,164.0176
34,34,600,171.1488,14.737919999999999,92.94335999999998,171.1488,480.0,0.0016666666666666668,1.0,14.4768,92.8128,171.1488
34,34,625,178.28,15.34112,96.81055999999998,178.28,480.0,0.0016,1.0,15.08,96.68,178.28
34,34,650,185.4112,15.944320000000001,100.67775999999999,185.4112,480.0,0.0015384615384615385,1.0,15.6832,100.5472,185.4112
34,34,675,192.5424,16.54752,104.54495999999999,192.5424,480.0,0.0014814814814814814,1.0,16.2864,104.4144,192.5424
34,34,700,199.6736,17.15072,108.41216000000001,199.6736,480.0,0.0014285714285714286,1.0,16.8896,108.2816,199.6736
35,35,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
35,35,25,7.3408,0.8896,4.115199999999999,7.3408,480.0,0.04,1.0,0.6208,3.9808,7.3408
35,35,50,14.6816,1.5103999999999997,8.096,14.6816,480.0,0.02,1.0,1.2416,7.9616,14.6816
35,35,75,22.0224,2.1312,12.0768,22.0224,480.0,0.013333333333333334,1.0,1.8624,11.9424,22.0224
35,35,100,29.3632,2.752,16.057600000000004,29.3632,480.0,0.01,1.0,2.4832,15.9232,29.3632
35,35,125,36.704,3.3728,20.038399999999996,36.704,480.0,0.008,1.0,3.104,19.904,36.704
35,35,150,44.0448,3.9936,24.0192,44.0448,480.0,0.006666666666666667,1.0,3.7248,23.8848,44.0448
35,35,175,51.3856,4.614400000000001,28.0,51.3856,480.0,0.005714285714285714,1.0,4.3456,27.8656,51.3856
35,35,200,58.7264,5.2352,31.9808,58.7264,480.0,0.005,1.0,4.9664,31.8464,58.7264
35,35,225,66.0672,5.856,35.9616,66.0672,480.0,0.0044444444444444444,1.0,5.5872,35.8272,66.0672
35,35,250,73.408,6.4768,39.942400000000006,73.408,480.0,0.004,1.0,6.208,39.808,73.408
35,35,275,80.7488,7.0976,43.923199999999994,80.7488,480.0,0.0036363636363636364,1.0,6.8288,43.7888,80.7488
35,35,300,88.0896,7.7184,47.904,88.0896,480.0,0.0033333333333333335,1.0,7.4496,47.7696,88.0896
35,35,325,95.4304,8.3392,51.8848,95.4304,480.0,0.003076923076923077,1.0,8.0704,51.7504,95.4304
35,35,350,102.7712,8.959999999999997,55.86559999999999,102.7712,480.0,0.002857142857142857,1.0,8.6912,55.7312,102.7712
35,35,375,110.112,9.5808,59.8464,110.112,480.0,0.0026666666666666666,1.0,9.312,59.712,110.112
35,35,400,117.4528,10.2016,63.8272,117.4528,480.0,0.0025,1.0,9.9328,63.6928,117.4528
35,35,425,124.7936,10.822400000000002,67.80800000000002,124.7936,480.0,0.002352941176470588,1.0,10.5536,67.6736,124.7936
35,35,450,132.1344,11.4432,71.78880000000001,132.1344,480.0,0.0022222222222222222,1.0,11.1744,71.6544,132.1344
35,35,475,139.4752,12.063999999999998,75.7696,139.4752,480.0,0.002105263157894737,1.0,11.7952,75.6352,139.4752
35,35,500,146.816,12.684799999999997,79.7504,146.816,480.0,0.002,1.0,12.416,79.616,146.816
35,35,525,154.1568,13.305600000000002,83.7312,154.15680000000003,480.0,0.0019047619047619048,1.0,13.0368,83.5968,154.1568
35,35,550,161.4976,13.926399999999997,87.712,161.4976,480.0,0.0018181818181818182,1.0,13.6576,87.5776,161.4976
35,35,575,168.8384,14.5472,91.69279999999999,168.8384,480.0,0.0017391304347826088,1.0,14.2784,91.5584,168.8384
35,35,600,176.1792,15.168,95.6736,176.1792,480.0,0.0016666666666666668,1.0,14.8992,95.5392,176.1792
35,35,625,183.52,15.788800000000002,99.65439999999998,183.52,480.0,0.0016,1.0,15.52,99.52,183.52
35,35,650,190.8608,16.4096,103.6352,190.8608,480.0,0.0015384615384615385,1.0,16.1408,103.5008,190.8608
35,35,675,198.2016,17.030399999999997,107.61599999999997,198.2016,480.0,0.0014814814814814814,1.0,16.7616,107.4816,198.2016
35,35,700,205.5424,17.6512,111.5968,205.5424,480.0,0.0014285714285714286,1.0,17.3824,111.4624,205.5424
36,36,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
36,36,25,7.5504,0.9148800000000001,4.232639999999999,7.5504,480.0,0.04,1.0,0.6384,4.0944,7.5504
36,36,50,15.1008,1.55328,8.32704,15.1008,480.0,0.02,1.0,1.2768,8.1888,15.1008
36,36,75,22.6512,2.19168,12.421439999999999,22.6512,480.0,0.013333333333333334,1.0,1.9152,12.2832,22.6512
36,36,100,30.2016,2.83008,16.51584,30.2016,480.0,0.01,1.0,2.5536,16.3776,30.2016
36,36,125,37.752,3.4684800000000005,20.610239999999997,37.752,480.0,0.008,1.0,3.192,20.472,37.752
36,36,150,45.3024,4.10688,24.70464,45.3024,480.0,0.006666666666666667,1.0,3.8304,24.5664,45.3024
36,36,175,52.8528,4.74528,28.79904,52.8528,480.0,0.005714285714285714,1.0,4.4688,28.6608,52.8528
36,36,200,60.4032,5.38368,32.89344,60.4032,480.0,0.005,1.0,5.1072,32.7552,60.4032
36,36,225,67.9536,6.02208,36.98784,67.9536,480.0,0.0044444444444444444,1.0,5.7456,36.8496,67.9536
36,36,250,75.504,6.660480000000001,41.082240000000006,75.504,480.0,0.004,1.0,6.384,40.944,75.504
36,36,275,83.0544,7.29888,45.17663999999999,83.0544,480.0,0.0036363636363636364,1.0,7.0224,45.0384,83.0544
36,36,300,90.6048,7.937280000000001,49.271040000000006,90.6048,480.0,0.0033333333333333335,1.0,7.6608,49.1328,90.6048
36,36,325,98.1552,8.575679999999998,53.36544,98.1552,480.0,0.003076923076923077,1.0,8.2992,53.2272,98.1552
36,36,350,105.7056,9.214079999999997,57.45983999999999,105.7056,480.0,0.002857142857142857,1.0,8.9376,57.3216,105.7056
36,36,375,113.256,9.85248,61.55423999999999,113.256,480.0,0.0026666666666666666,1.0,9.576,61.416,113.256
36,36,400,120.8064,10.49088,65.64864,120.8064,480.0,0.0025,1.0,10.2144,65.5104,120.8064
36,36,425,128.3568,11.12928,69.74304000000002,128.3568,480.0,0.002352941176470588,1.0,10.8528,69.6048,128.3568
36,36,450,135.9072,11.767679999999999,73.83744,135.9072,480.0,0.0022222222222222222,1.0,11.4912,73.6992,135.9072
36,36,475,143.4576,12.40608,77.93184,143.4576,480.0,0.002105263157894737,1.0,12.1296,77.7936,143.4576
36,36,500,151.008,13.044479999999998,82.02623999999999,151.008,480.0,0.002,1.0,12.768,81.888,151.008
36,36,525,158.5584,13.68288,86.12064,158.55840000000003,480.0,0.0019047619047619048,1.0,13.4064,85.9824,158.5584
36,36,550,166.1088,14.321279999999998,90.21504,166.1088,480.0,0.0018181818181818182,1.0,14.0448,90.0768,166.1088
36,36,575,173.6592,14.959679999999999,94.30943999999998,173.6592,480.0,0.0017391304347826088,1.0,14.6832,94.1712,173.6592
36,36,600,181.2096,15.59808,98.40384,181.2096,480.0,0.0016666666666666668,1.0,15.3216,98.2656,181.2096
36,36,625,188.76,16.23648,102.49823999999998,188.76,480.0,0.0016,1.0,15.96,102.36,188.76
36,36,650,196.3104,16.87488,106.59264,196.3104,480.0,0.0015384615384615385,1.0,16.5984,106.4544,196.3104
36,36,675,203.8608,17.51328,110.68703999999997,203.8608,480.0,0.0014814814814814814,1.0,17.2368,110.5488,203.8608
36,36,700,211.4112,18.15168,114.78144,211.4112,480.0,0.0014285714285714286,1.0,17.8752,114.6432,211.4112
37,37,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
37,37,25,7.76,0.94016,4.35008,7.76,480.0,0.04,1.0,0.656,4.208,7.76
37,37,50,15.52,1.5961599999999998,8.55808,15.52,480.0,0.02,1.0,1.312,8.416,15.52
37,37,75,23.28,2.25216,12.76608,23.28,480.0,0.013333333333333334,1.0,1.968,12.624,23.28
37,37,100,31.04,2.90816,16.97408,31.04,480.0,0.01,1.0,2.624,16.832,31.04
37,37,125,38.8,3.5641600000000007,21.182079999999996,38.8,480.0,0.008,1.0,3.28,21.04,38.8
37,37,150,46.56,4.22016,25.39008,46.56,480.0,0.006666666666666667,1.0,3.936,25.248,46.56
37,37,175,54.32,4.8761600000000005,29.59808,54.32,480.0,0.005714285714285714,1.0,4.592,29.456,54.32
37,37,200,62.08,5.53216,33.80608,62.08,480.0,0.005,1.0,5.248,33.664,62.08
37,37,225,69.84,6.18816,38.01408,69.84,480.0,0.0044444444444444444,1.0,5.904,37.872,69.84
37,37,250,77.6,6.84416,42.22208,77.6,480.0,0.004,1.0,6.56,42.08,77.6
37,37,275,85.36,7.50016,46.43007999999999,85.36,480.0,0.0036363636363636364,1.0,7.216,46.288,85.36
37,37,300,93.12,8.15616,50.63808,93.12,480.0,0.0033333333333333335,1.0,7.872,50.496,93.12
37,37,325,100.88,8.812159999999999,54.84608000000001,100.88,480.0,0.003076923076923077,1.0,8.528,54.704,100.88
37,37,350,108.64,9.46816,59.05407999999999,108.64,480.0,0.002857142857142857,1.0,9.184,58.912,108.64
37,37,375,116.4,10.12416,63.26208,116.4,480.0,0.0026666666666666666,1.0,9.84,63.12,116.4
37,37,400,124.16,10.78016,67.47008,124.16,480.0,0.0025,1.0,10.496,67.328,124.16
37,37,425,131.92,11.436160000000001,71.67808000000001,131.92,480.0,0.002352941176470588,1.0,11.152,71.536,131.92
37,37,450,139.68,12.092159999999998,75.88608,139.68,480.0,0.0022222222222222222,1.0,11.808,75.744,139.68
37,37,475,147.44,12.748159999999999,80.09408,147.44,480.0,0.002105263157894737,1.0,12.464,79.952,147.44
